year,horsepower,sales_volume,horsepower_scaled,price_scaled,year_scaled,model_AMG A 45,model_AMG C 63,model_AMG E 63,model_AMG GT,model_AMG S 63,model_C-Class,model_CLA,model_CLS,model_E-Class,model_G-Class,model_GLA,model_GLB,model_GLC,model_GLE,model_GLS,model_S-Class,color_Blue,color_Brown,color_Green,color_Grey,color_Orange,color_Red,color_Silver,color_White,color_Yellow,fuel_Electric,fuel_Hybrid,fuel_Petrol
2021,200,1,-1.4008343809736266,-0.8807663280579249,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2021,498,1,1.091895708891506,1.6759967977782335,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2020,158,1,-1.7521587560552896,-0.2858161321970482,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2021,181,1,-1.5597668363677122,-0.35866476994002916,0.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2020,209,1,-1.3255505863132702,-0.6449000689471523,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,304,1,-0.530888309342842,-0.05835208342895065,0.6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,415,1,0.39761182480155294,-0.6920114097457293,0.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024,275,1,-0.773469425470657,-0.28493168900308247,0.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,263,1,-0.8738478183511321,-0.7612780525531487,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2020,190,1,-1.4844830417073558,-0.26781771319984476,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2021,421,1,0.4478010212417905,0.4217826451352691,0.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021,469,1,0.849314592763691,-0.29374663950294133,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,229,1,-1.1582532648458117,-0.6729369181958674,0.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,411,1,0.3641523605080612,-0.3583994369818394,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2021,532,1,1.3763011553861855,-0.3106837266673859,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025,372,1,0.03792258364651704,-0.8373991301138031,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025,298,1,-0.5810775057830796,-0.9034522959831469,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,284,1,-0.6981856308103006,-0.4283588936245321,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2020,290,1,-0.647996434370063,-0.88554232130534,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024,175,1,-1.6099560328079496,-0.06682799737112265,0.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2025,266,1,-0.8487532201310133,-0.46610987728697123,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2021,269,1,-0.8236586219108946,0.12030544175213566,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025,605,1,1.9869363787424092,-0.7219350711415713,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022,466,1,0.8242199945435722,-0.8514470361779595,0.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
